time,id,x,y,angle,speed,lane
5.8,carflow6_1.0,687.29,4.8,270.0,5.8,1
5.8,carflow7_0.0,663.99,4.8,270.0,5.8,1
5.8,carflow7_1.0,700.9,4.8,270.0,1.9,1
5.8,carflowV2I_0.0,637.19,8.0,270.0,5.8,0
5.8,carflowV2I_1.0,890.29,8.0,270.0,5.8,0
5.8,carflowV2I_2.0,879.8,4.8,270.0,1.9,1
5.8,carflowV2I_3.0,731.99,1.6,270.0,5.8,2
5.9,carflow0_0.0,340.5,12.0,90.0,5.9,3
5.9,carflow0_1.0,326.7,15.2,90.0,5.9,4
5.9,carflow1_0.0,271.2,18.4,90.0,5.9,5
5.9,carflow1_1.0,238.6,18.4,90.0,5.9,5
5.9,carflow2_0.0,584.6,8.0,270.0,5.9,0
5.9,carflow2_1.0,595.7,8.0,270.0,5.9,0
5.9,carflow3_0.0,942.8,8.0,270.0,5.9,0
5.9,carflow3_1.0,951.52,8.0,270.0,5.68,0
5.9,carflow4_0.0,739.2,8.0,270.0,5.9,0
5.9,carflow4_1.0,765.7,8.0,270.0,5.9,0
5.9,carflow5_0.0,637.0,4.8,270.0,5.9,1
5.9,carflow5_1.0,648.2,4.8,270.0,5.9,1
5.9,carflow6_0.0,674.38,4.8,270.0,5.38,1
5.9,carflow6_1.0,686.7,4.8,270.0,5.9,1
5.9,carflow7_0.0,663.4,4.8,270.0,5.9,1
5.9,carflow7_1.0,700.7,4.8,270.0,2.0,1
5.9,carflowV2I_0.0,636.6,8.0,270.0,5.9,0
5.9,carflowV2I_1.0,889.7,8.0,270.0,5.9,0
5.9,carflowV2I_2.0,879.6,4.8,270.0,2.0,1
5.9,carflowV2I_3.0,731.4,1.6,270.0,5.9,2
6.0,carflow0_0.0,341.1,12.0,90.0,6.0,3
6.0,carflow0_1.0,327.3,15.2,90.0,6.0,4
6.0,carflow1_0.0,271.8,18.4,90.0,6.0,5
6.0,carflow1_1.0,239.2,18.4,90.0,6.0,5
6.0,carflow2_0.0,584.0,8.0,270.0,6.0,0
6.0,carflow2_1.0,595.1,8.0,270.0,6.0,0
6.0,carflow3_0.0,942.2,8.0,270.0,6.0,0
6.0,carflow3_1.0,950.95,4.8,270.0,5.76,1
6.0,carflow4_0.0,738.6,8.0,270.0,6.0,0
6.0,carflow4_1.0,765.1,8.0,270.0,6.0,0
6.0,carflow5_0.0,636.4,4.8,270.0,6.0,1
6.0,carflow5_1.0,647.6,4.8,270.0,6.0,1
6.0,carflow6_0.0,673.83,4.8,270.0,5.46,1
6.0,carflow6_1.0,686.1,4.8,270.0,6.0,1
6.0,carflow7_0.0,662.8,4.8,270.0,6.0,1
6.0,carflow7_1.0,700.49,4.8,270.0,2.1,1
6.0,carflowV2I_0.0,636.0,8.0,270.0,6.0,0
6.0,carflowV2I_1.0,889.1,8.0,270.0,6.0,0
6.0,carflowV2I_2.0,879.39,4.8,270.0,2.1,1
6.0,carflowV2I_3.0,730.8,1.6,270.0,6.0,2
6.1,carflow0_0.0,341.71,12.0,90.0,6.1,3
6.1,carflow0_1.0,327.91,15.2,90.0,6.1,4
